"Step","decent-cherry-435 - par_0","decent-cherry-435 - par_0__MIN","decent-cherry-435 - par_0__MAX","decent-cherry-435 - par_1","decent-cherry-435 - par_1__MIN","decent-cherry-435 - par_1__MAX","decent-cherry-435 - par_2","decent-cherry-435 - par_2__MIN","decent-cherry-435 - par_2__MAX","decent-cherry-435 - par_3","decent-cherry-435 - par_3__MIN","decent-cherry-435 - par_3__MAX","decent-cherry-435 - par_4","decent-cherry-435 - par_4__MIN","decent-cherry-435 - par_4__MAX","decent-cherry-435 - par_5","decent-cherry-435 - par_5__MIN","decent-cherry-435 - par_5__MAX"
"4902","1.4942339658737185","1.4942339658737185","1.4942339658737185","1.6747747659683228","1.6747747659683228","1.6747747659683228","2.266472339630127","2.266472339630127","2.266472339630127","-0.024462761357426643","-0.024462761357426643","-0.024462761357426643","0.014256173744797708","0.014256173744797708","0.014256173744797708","2.662659426277969e-9","2.662659426277969e-9","2.662659426277969e-9"
"4903","1.494867205619812","1.494867205619812","1.494867205619812","1.665575623512268","1.665575623512268","1.665575623512268","2.267214059829712","2.267214059829712","2.267214059829712","-0.023010896518826485","-0.023010896518826485","-0.023010896518826485","0.0128304623067379","0.0128304623067379","0.0128304623067379","-5.398676421464188e-7","-5.398676421464188e-7","-5.398676421464188e-7"
"4904","1.483058214187622","1.483058214187622","1.483058214187622","1.6715641021728516","1.6715641021728516","1.6715641021728516","2.2720134258270264","2.2720134258270264","2.2720134258270264","-0.02082891575992107","-0.02082891575992107","-0.02082891575992107","0.01340177282691002","0.01340177282691002","0.01340177282691002","-8.845698857840034e-7","-8.845698857840034e-7","-8.845698857840034e-7"
"4905","1.481549859046936","1.481549859046936","1.481549859046936","1.6769006252288818","1.6769006252288818","1.6769006252288818","2.272033929824829","2.272033929824829","2.272033929824829","-0.020078545436263084","-0.020078545436263084","-0.020078545436263084","0.013905812986195087","0.013905812986195087","0.013905812986195087","-8.032701543925214e-7","-8.032701543925214e-7","-8.032701543925214e-7"
"4906","1.48136305809021","1.48136305809021","1.48136305809021","1.6742230653762815","1.6742230653762815","1.6742230653762815","2.2707982063293457","2.2707982063293457","2.2707982063293457","-0.024855539202690125","-0.024855539202690125","-0.024855539202690125","0.01632118783891201","0.01632118783891201","0.01632118783891201","-3.224749889341183e-7","-3.224749889341183e-7","-3.224749889341183e-7"
"4907","1.487803339958191","1.487803339958191","1.487803339958191","1.665662169456482","1.665662169456482","1.665662169456482","2.2689249515533447","2.2689249515533447","2.2689249515533447","-0.031050994992256165","-0.031050994992256165","-0.031050994992256165","0.024111293256282806","0.024111293256282806","0.024111293256282806","2.223157480329974e-7","2.223157480329974e-7","2.223157480329974e-7"
"4908","1.4843779802322388","1.4843779802322388","1.4843779802322388","1.6744637489318848","1.6744637489318848","1.6744637489318848","2.268068552017212","2.268068552017212","2.268068552017212","-0.033416442573070526","-0.033416442573070526","-0.033416442573070526","0.021549902856349945","0.021549902856349945","0.021549902856349945","6.95359176461352e-7","6.95359176461352e-7","6.95359176461352e-7"
"4909","1.4850338697433472","1.4850338697433472","1.4850338697433472","1.6767072677612305","1.6767072677612305","1.6767072677612305","2.263287305831909","2.263287305831909","2.263287305831909","-0.036001063883304596","-0.036001063883304596","-0.036001063883304596","0.02637364901602268","0.02637364901602268","0.02637364901602268","8.242538456215698e-7","8.242538456215698e-7","8.242538456215698e-7"
"4910","1.4943797588348389","1.4943797588348389","1.4943797588348389","1.672528862953186","1.672528862953186","1.672528862953186","2.2564804553985596","2.2564804553985596","2.2564804553985596","-0.03871830925345421","-0.03871830925345421","-0.03871830925345421","0.028149468824267387","0.028149468824267387","0.028149468824267387","6.468457627306634e-7","6.468457627306634e-7","6.468457627306634e-7"
"4911","1.510622262954712","1.510622262954712","1.510622262954712","1.6681153774261477","1.6681153774261477","1.6681153774261477","2.2483596801757812","2.2483596801757812","2.2483596801757812","-0.037855278700590134","-0.037855278700590134","-0.037855278700590134","0.01940392702817917","0.01940392702817917","0.01940392702817917","2.9096364073666336e-7","2.9096364073666336e-7","2.9096364073666336e-7"
"4912","1.5071394443511963","1.5071394443511963","1.5071394443511963","1.6713049411773682","1.6713049411773682","1.6713049411773682","2.250309705734253","2.250309705734253","2.250309705734253","-0.03421727567911148","-0.03421727567911148","-0.03421727567911148","0.008307354524731636","0.008307354524731636","0.008307354524731636","-9.303354886469607e-8","-9.303354886469607e-8","-9.303354886469607e-8"
"4913","1.5073071718215942","1.5073071718215942","1.5073071718215942","1.669383883476257","1.669383883476257","1.669383883476257","2.255720376968384","2.255720376968384","2.255720376968384","-0.03189154341816902","-0.03189154341816902","-0.03189154341816902","-0.0012450609356164932","-0.0012450609356164932","-0.0012450609356164932","-4.096178543022688e-7","-4.096178543022688e-7","-4.096178543022688e-7"
"4914","1.4929814338684082","1.4929814338684082","1.4929814338684082","1.6851333379745483","1.6851333379745483","1.6851333379745483","2.2614705562591553","2.2614705562591553","2.2614705562591553","-0.03289221227169037","-0.03289221227169037","-0.03289221227169037","-0.010061340406537056","-0.010061340406537056","-0.010061340406537056","-6.253998208194389e-7","-6.253998208194389e-7","-6.253998208194389e-7"
"4915","1.490645408630371","1.490645408630371","1.490645408630371","1.6999751329421997","1.6999751329421997","1.6999751329421997","2.2607674598693848","2.2607674598693848","2.2607674598693848","-0.032502252608537674","-0.032502252608537674","-0.032502252608537674","-0.01817595586180687","-0.01817595586180687","-0.01817595586180687","-5.015673991692893e-7","-5.015673991692893e-7","-5.015673991692893e-7"
"4916","1.4916110038757324","1.4916110038757324","1.4916110038757324","1.7114096879959106","1.7114096879959106","1.7114096879959106","2.2592620849609375","2.2592620849609375","2.2592620849609375","-0.026215652003884315","-0.026215652003884315","-0.026215652003884315","-0.02673695981502533","-0.02673695981502533","-0.02673695981502533","-2.596059687220986e-7","-2.596059687220986e-7","-2.596059687220986e-7"
"4917","1.4956841468811035","1.4956841468811035","1.4956841468811035","1.7177454233169556","1.7177454233169556","1.7177454233169556","2.2560970783233643","2.2560970783233643","2.2560970783233643","-0.017830852419137955","-0.017830852419137955","-0.017830852419137955","-0.0314321406185627","-0.0314321406185627","-0.0314321406185627","4.2108297293452785e-8","4.2108297293452785e-8","4.2108297293452785e-8"
"4918","1.5041900873184204","1.5041900873184204","1.5041900873184204","1.7133344411849976","1.7133344411849976","1.7133344411849976","2.2528347969055176","2.2528347969055176","2.2528347969055176","-0.012485860846936704","-0.012485860846936704","-0.012485860846936704","-0.03670116141438484","-0.03670116141438484","-0.03670116141438484","2.95404333883198e-7","2.95404333883198e-7","2.95404333883198e-7"
"4919","1.510392427444458","1.510392427444458","1.510392427444458","1.7012298107147217","1.7012298107147217","1.7012298107147217","2.2528085708618164","2.2528085708618164","2.2528085708618164","-0.008604294620454311","-0.008604294620454311","-0.008604294620454311","-0.03368452191352844","-0.03368452191352844","-0.03368452191352844","3.7599164670609753e-7","3.7599164670609753e-7","3.7599164670609753e-7"
"4920","1.496970534324646","1.496970534324646","1.496970534324646","1.700727462768555","1.700727462768555","1.700727462768555","2.26086688041687","2.26086688041687","2.26086688041687","-0.006569580174982548","-0.006569580174982548","-0.006569580174982548","-0.010155703872442244","-0.010155703872442244","-0.010155703872442244","3.637219947449921e-7","3.637219947449921e-7","3.637219947449921e-7"
"4921","1.4907326698303225","1.4907326698303225","1.4907326698303225","1.6915510892868042","1.6915510892868042","1.6915510892868042","2.268686294555664","2.268686294555664","2.268686294555664","-0.004545948002487421","-0.004545948002487421","-0.004545948002487421","0.011616498231887816","0.011616498231887816","0.011616498231887816","2.43694074697487e-7","2.43694074697487e-7","2.43694074697487e-7"
"4922","1.491294503211975","1.491294503211975","1.491294503211975","1.680966854095459","1.680966854095459","1.680966854095459","2.272817611694336","2.272817611694336","2.272817611694336","-0.0023481682874262333","-0.0023481682874262333","-0.0023481682874262333","0.02649872563779354","0.02649872563779354","0.02649872563779354","5.977348394026194e-8","5.977348394026194e-8","5.977348394026194e-8"
"4923","1.4973113536834717","1.4973113536834717","1.4973113536834717","1.664691686630249","1.664691686630249","1.664691686630249","2.277233839035034","2.277233839035034","2.277233839035034","-0.0002991745714098215","-0.0002991745714098215","-0.0002991745714098215","0.026163499802351","0.026163499802351","0.026163499802351","-1.3255257158562017e-7","-1.3255257158562017e-7","-1.3255257158562017e-7"
"4924","1.493884801864624","1.493884801864624","1.493884801864624","1.6628299951553345","1.6628299951553345","1.6628299951553345","2.285377740859986","2.285377740859986","2.285377740859986","0.001545475097373128","0.001545475097373128","0.001545475097373128","0.018807178363204","0.018807178363204","0.018807178363204","-2.7463863716548076e-7","-2.7463863716548076e-7","-2.7463863716548076e-7"
"4925","1.4994837045669556","1.4994837045669556","1.4994837045669556","1.6570488214492798","1.6570488214492798","1.6570488214492798","2.2936720848083496","2.2936720848083496","2.2936720848083496","0.003326593432575464","0.003326593432575464","0.003326593432575464","0.01616671308875084","0.01616671308875084","0.01616671308875084","-2.901756488427054e-7","-2.901756488427054e-7","-2.901756488427054e-7"
"4926","1.514379382133484","1.514379382133484","1.514379382133484","1.6491531133651731","1.6491531133651731","1.6491531133651731","2.294394254684448","2.294394254684448","2.294394254684448","0.005082245450466871","0.005082245450466871","0.005082245450466871","0.01436799205839634","0.01436799205839634","0.01436799205839634","-2.145394262242917e-7","-2.145394262242917e-7","-2.145394262242917e-7"
"4927","1.5148974657058716","1.5148974657058716","1.5148974657058716","1.6543394327163696","1.6543394327163696","1.6543394327163696","2.2921011447906494","2.2921011447906494","2.2921011447906494","0.007954967208206654","0.007954967208206654","0.007954967208206654","0.015050691552460194","0.015050691552460194","0.015050691552460194","-1.2143793526320226e-7","-1.2143793526320226e-7","-1.2143793526320226e-7"
"4928","1.4976717233657837","1.4976717233657837","1.4976717233657837","1.6740598678588867","1.6740598678588867","1.6740598678588867","2.288743734359741","2.288743734359741","2.288743734359741","0.01200932450592518","0.01200932450592518","0.01200932450592518","0.01492344494909048","0.01492344494909048","0.01492344494909048","-4.920117646634026e-9","-4.920117646634026e-9","-4.920117646634026e-9"
"4929","1.4913733005523682","1.4913733005523682","1.4913733005523682","1.68724524974823","1.68724524974823","1.68724524974823","2.2824461460113525","2.2824461460113525","2.2824461460113525","0.016725800931453705","0.016725800931453705","0.016725800931453705","0.016359968110919","0.016359968110919","0.016359968110919","1.0203632427874255e-7","1.0203632427874255e-7","1.0203632427874255e-7"
"4930","1.4900163412094116","1.4900163412094116","1.4900163412094116","1.691625714302063","1.691625714302063","1.691625714302063","2.272759199142456","2.272759199142456","2.272759199142456","0.020521225407719612","0.020521225407719612","0.020521225407719612","0.02080968022346497","0.02080968022346497","0.02080968022346497","1.6295774685204378e-7","1.6295774685204378e-7","1.6295774685204378e-7"
"4931","1.4980714321136477","1.4980714321136477","1.4980714321136477","1.6899956464767456","1.6899956464767456","1.6899956464767456","2.262184381484986","2.262184381484986","2.262184381484986","0.02327429875731468","0.02327429875731468","0.02327429875731468","0.022787317633628845","0.022787317633628845","0.022787317633628845","1.6200793595544385e-7","1.6200793595544385e-7","1.6200793595544385e-7"
"4932","1.4986920356750488","1.4986920356750488","1.4986920356750488","1.710513710975647","1.710513710975647","1.710513710975647","2.2499008178710938","2.2499008178710938","2.2499008178710938","0.02507072500884533","0.02507072500884533","0.02507072500884533","0.02045271173119545","0.02045271173119545","0.02045271173119545","1.5049930368604694e-7","1.5049930368604694e-7","1.5049930368604694e-7"
"4933","1.5054327249526978","1.5054327249526978","1.5054327249526978","1.720539093017578","1.720539093017578","1.720539093017578","2.238855361938477","2.238855361938477","2.238855361938477","0.02372882142663002","0.02372882142663002","0.02372882142663002","0.02312992885708809","0.02312992885708809","0.02312992885708809","9.690868552070243e-8","9.690868552070243e-8","9.690868552070243e-8"
"4934","1.5075030326843262","1.5075030326843262","1.5075030326843262","1.7147223949432373","1.7147223949432373","1.7147223949432373","2.23836088180542","2.23836088180542","2.23836088180542","0.02167358621954918","0.02167358621954918","0.02167358621954918","0.03595660999417305","0.03595660999417305","0.03595660999417305","8.215415903123358e-9","8.215415903123358e-9","8.215415903123358e-9"
"4935","1.5058337450027466","1.5058337450027466","1.5058337450027466","1.7004115581512451","1.7004115581512451","1.7004115581512451","2.2421483993530273","2.2421483993530273","2.2421483993530273","0.019315972924232483","0.019315972924232483","0.019315972924232483","0.04047773778438568","0.04047773778438568","0.04047773778438568","-7.503980725687144e-8","-7.503980725687144e-8","-7.503980725687144e-8"
"4936","1.505584478378296","1.505584478378296","1.505584478378296","1.6844812631607056","1.6844812631607056","1.6844812631607056","2.242764711380005","2.242764711380005","2.242764711380005","0.019681325182318687","0.019681325182318687","0.019681325182318687","0.03053085505962372","0.03053085505962372","0.03053085505962372","-1.2467775434288342e-7","-1.2467775434288342e-7","-1.2467775434288342e-7"
"4937","1.4875550270080566","1.4875550270080566","1.4875550270080566","1.6779841184616089","1.6779841184616089","1.6779841184616089","2.2422749996185303","2.2422749996185303","2.2422749996185303","0.01956866681575775","0.01956866681575775","0.01956866681575775","0.02891075238585472","0.02891075238585472","0.02891075238585472","-1.4557156191585818e-7","-1.4557156191585818e-7","-1.4557156191585818e-7"
"4938","1.4786996841430664","1.4786996841430664","1.4786996841430664","1.6627414226531982","1.6627414226531982","1.6627414226531982","2.242974758148194","2.242974758148194","2.242974758148194","0.02132834494113922","0.02132834494113922","0.02132834494113922","0.02157178893685341","0.02157178893685341","0.02157178893685341","-1.1806959321347676e-7","-1.1806959321347676e-7","-1.1806959321347676e-7"
"4939","1.4907960891723633","1.4907960891723633","1.4907960891723633","1.6505365371704102","1.6505365371704102","1.6505365371704102","2.241837501525879","2.241837501525879","2.241837501525879","0.026030780747532845","0.026030780747532845","0.026030780747532845","0.01633349247276783","0.01633349247276783","0.01633349247276783","-3.6366238020946184e-8","-3.6366238020946184e-8","-3.6366238020946184e-8"
"4940","1.490463376045227","1.490463376045227","1.490463376045227","1.6550946235656738","1.6550946235656738","1.6550946235656738","2.2391467094421387","2.2391467094421387","2.2391467094421387","0.03140543773770332","0.03140543773770332","0.03140543773770332","0.0189887210726738","0.0189887210726738","0.0189887210726738","3.7444934264385665e-8","3.7444934264385665e-8","3.7444934264385665e-8"
"4941","1.4953521490097046","1.4953521490097046","1.4953521490097046","1.6554995775222778","1.6554995775222778","1.6554995775222778","2.2375967502593994","2.2375967502593994","2.2375967502593994","0.04137497767806053","0.04137497767806053","0.04137497767806053","0.02356015145778656","0.02356015145778656","0.02356015145778656","9.171391468498769e-8","9.171391468498769e-8","9.171391468498769e-8"
"4942","1.5005947351455688","1.5005947351455688","1.5005947351455688","1.6505244970321655","1.6505244970321655","1.6505244970321655","2.2393288612365723","2.2393288612365723","2.2393288612365723","0.05354542285203934","0.05354542285203934","0.05354542285203934","0.023606525734066963","0.023606525734066963","0.023606525734066963","1.04902618147662e-7","1.04902618147662e-7","1.04902618147662e-7"
"4943","1.499828815460205","1.499828815460205","1.499828815460205","1.643945574760437","1.643945574760437","1.643945574760437","2.2487680912017822","2.2487680912017822","2.2487680912017822","0.04082450643181801","0.04082450643181801","0.04082450643181801","0.014450705610215664","0.014450705610215664","0.014450705610215664","7.811835445181714e-8","7.811835445181714e-8","7.811835445181714e-8"
"4944","1.4784950017929075","1.4784950017929075","1.4784950017929075","1.6606042385101318","1.6606042385101318","1.6606042385101318","2.2589845657348633","2.2589845657348633","2.2589845657348633","0.023502808064222336","0.023502808064222336","0.023502808064222336","0.005875019356608391","0.005875019356608391","0.005875019356608391","3.048277719130965e-8","3.048277719130965e-8","3.048277719130965e-8"
"4945","1.469444990158081","1.469444990158081","1.469444990158081","1.669525980949402","1.669525980949402","1.669525980949402","2.2656755447387695","2.2656755447387695","2.2656755447387695","0.007155232131481171","0.007155232131481171","0.007155232131481171","0.0007913331501185894","0.0007913331501185894","0.0007913331501185894","-2.4279952270944705e-8","-2.4279952270944705e-8","-2.4279952270944705e-8"
"4946","1.4667867422103882","1.4667867422103882","1.4667867422103882","1.672051191329956","1.672051191329956","1.672051191329956","2.2698378562927246","2.2698378562927246","2.2698378562927246","-0.006137048825621605","-0.006137048825621605","-0.006137048825621605","-0.0034236726351082325","-0.0034236726351082325","-0.0034236726351082325","-6.327346113721434e-8","-6.327346113721434e-8","-6.327346113721434e-8"
"4947","1.4691503047943115","1.4691503047943115","1.4691503047943115","1.6671595573425293","1.6671595573425293","1.6671595573425293","2.2740793228149414","2.2740793228149414","2.2740793228149414","-0.01951521635055542","-0.01951521635055542","-0.01951521635055542","-0.00811854563653469","-0.00811854563653469","-0.00811854563653469","-7.42663246455777e-8","-7.42663246455777e-8","-7.42663246455777e-8"
"4948","1.4838364124298096","1.4838364124298096","1.4838364124298096","1.6634210348129272","1.6634210348129272","1.6634210348129272","2.271845817565918","2.271845817565918","2.271845817565918","-0.031657006591558456","-0.031657006591558456","-0.031657006591558456","-0.010870274156332016","-0.010870274156332016","-0.010870274156332016","-6.34536689858578e-8","-6.34536689858578e-8","-6.34536689858578e-8"
"4949","1.5012688636779783","1.5012688636779783","1.5012688636779783","1.6529678106307983","1.6529678106307983","1.6529678106307983","2.270448923110962","2.270448923110962","2.270448923110962","-0.03467849642038345","-0.03467849642038345","-0.03467849642038345","-0.012848836369812489","-0.012848836369812489","-0.012848836369812489","-3.60345850936028e-8","-3.60345850936028e-8","-3.60345850936028e-8"
"4950","1.504529356956482","1.504529356956482","1.504529356956482","1.6601184606552124","1.6601184606552124","1.6601184606552124","2.2696661949157715","2.2696661949157715","2.2696661949157715","-0.039902959018945694","-0.039902959018945694","-0.039902959018945694","-0.018693700432777405","-0.018693700432777405","-0.018693700432777405","-3.9644092453272606e-9","-3.9644092453272606e-9","-3.9644092453272606e-9"
"4951","1.4954944849014282","1.4954944849014282","1.4954944849014282","1.6826995611190796","1.6826995611190796","1.6826995611190796","2.2732369899749756","2.2732369899749756","2.2732369899749756","-0.052219364792108536","-0.052219364792108536","-0.052219364792108536","-0.029086071997880936","-0.029086071997880936","-0.029086071997880936","2.6220604354421084e-8","2.6220604354421084e-8","2.6220604354421084e-8"
"4952","1.4955886602401731","1.4955886602401731","1.4955886602401731","1.6954518556594849","1.6954518556594849","1.6954518556594849","2.276557445526123","2.276557445526123","2.276557445526123","-0.04894706606864929","-0.04894706606864929","-0.04894706606864929","-0.03533820062875748","-0.03533820062875748","-0.03533820062875748","4.26396553621089e-8","4.26396553621089e-8","4.26396553621089e-8"
"4953","1.4963531494140625","1.4963531494140625","1.4963531494140625","1.7016233205795288","1.7016233205795288","1.7016233205795288","2.27882719039917","2.27882719039917","2.27882719039917","-0.033935412764549255","-0.033935412764549255","-0.033935412764549255","-0.032917607575654984","-0.032917607575654984","-0.032917607575654984","3.9608721635886475e-8","3.9608721635886475e-8","3.9608721635886475e-8"
"4954","1.4999756813049316","1.4999756813049316","1.4999756813049316","1.701021432876587","1.701021432876587","1.701021432876587","2.278406143188477","2.278406143188477","2.278406143188477","-0.020125914365053177","-0.020125914365053177","-0.020125914365053177","-0.029682552441954613","-0.029682552441954613","-0.029682552441954613","2.0919518561868244e-8","2.0919518561868244e-8","2.0919518561868244e-8"
"4955","1.5049593448638916","1.5049593448638916","1.5049593448638916","1.688748478889465","1.688748478889465","1.688748478889465","2.281723976135254","2.281723976135254","2.281723976135254","-0.009892012923955916","-0.009892012923955916","-0.009892012923955916","-0.02651151269674301","-0.02651151269674301","-0.02651151269674301","-4.283466026322458e-9","-4.283466026322458e-9","-4.283466026322458e-9"
"4956","1.4941003322601318","1.4941003322601318","1.4941003322601318","1.6920711994171145","1.6920711994171145","1.6920711994171145","2.2895612716674805","2.2895612716674805","2.2895612716674805","-0.0019290968775749209","-0.0019290968775749209","-0.0019290968775749209","-0.02671312727034092","-0.02671312727034092","-0.02671312727034092","-2.6180902779060492e-8","-2.6180902779060492e-8","-2.6180902779060492e-8"
"4957","1.4936408996582031","1.4936408996582031","1.4936408996582031","1.6896947622299194","1.6896947622299194","1.6896947622299194","2.294520378112793","2.294520378112793","2.294520378112793","0.005312685389071703","0.005312685389071703","0.005312685389071703","-0.023464597761631012","-0.023464597761631012","-0.023464597761631012","-3.621066468895151e-8","-3.621066468895151e-8","-3.621066468895151e-8"
"4958","1.5037022829055786","1.5037022829055786","1.5037022829055786","1.6904215812683103","1.6904215812683103","1.6904215812683103","2.292583703994751","2.292583703994751","2.292583703994751","0.01193124521523714","0.01193124521523714","0.01193124521523714","-0.02078297547996044","-0.02078297547996044","-0.02078297547996044","-2.5137488535165176e-8","-2.5137488535165176e-8","-2.5137488535165176e-8"
"4959","1.5037652254104614","1.5037652254104614","1.5037652254104614","1.7068819999694824","1.7068819999694824","1.7068819999694824","2.2896182537078857","2.2896182537078857","2.2896182537078857","0.01820908673107624","0.01820908673107624","0.01820908673107624","-0.023208020254969597","-0.023208020254969597","-0.023208020254969597","-9.754486995916524e-9","-9.754486995916524e-9","-9.754486995916524e-9"
"4960","1.5096664428710938","1.5096664428710938","1.5096664428710938","1.7150609493255615","1.7150609493255615","1.7150609493255615","2.2868857383728027","2.2868857383728027","2.2868857383728027","0.02105236798524857","0.02105236798524857","0.02105236798524857","-0.023724917322397232","-0.023724917322397232","-0.023724917322397232","8.342015078710574e-9","8.342015078710574e-9","8.342015078710574e-9"
"4961","1.5174332857131958","1.5174332857131958","1.5174332857131958","1.713431715965271","1.713431715965271","1.713431715965271","2.2862486839294434","2.2862486839294434","2.2862486839294434","0.024084076285362244","0.024084076285362244","0.024084076285362244","-0.03186926990747452","-0.03186926990747452","-0.03186926990747452","2.1439642949871995e-8","2.1439642949871995e-8","2.1439642949871995e-8"
"4962","1.5219253301620483","1.5219253301620483","1.5219253301620483","1.7020363807678225","1.7020363807678225","1.7020363807678225","2.2870516777038574","2.2870516777038574","2.2870516777038574","0.027500078082084656","0.027500078082084656","0.027500078082084656","-0.04921530932188034","-0.04921530932188034","-0.04921530932188034","2.4535918186074923e-8","2.4535918186074923e-8","2.4535918186074923e-8"
"4963","1.5301593542099","1.5301593542099","1.5301593542099","1.6838945150375366","1.6838945150375366","1.6838945150375366","2.286045551300049","2.286045551300049","2.286045551300049","0.02949904464185238","0.02949904464185238","0.02949904464185238","-0.032152920961380005","-0.032152920961380005","-0.032152920961380005","1.3939525089767812e-8","1.3939525089767812e-8","1.3939525089767812e-8"
"4964","1.515851616859436","1.515851616859436","1.515851616859436","1.6939029693603516","1.6939029693603516","1.6939029693603516","2.2873620986938477","2.2873620986938477","2.2873620986938477","0.027623170986771584","0.027623170986771584","0.027623170986771584","-0.0034387577325105667","-0.0034387577325105667","-0.0034387577325105667","3.02441360844341e-9","3.02441360844341e-9","3.02441360844341e-9"
"4965","1.5101736783981323","1.5101736783981323","1.5101736783981323","1.6943047046661377","1.6943047046661377","1.6943047046661377","2.285926342010498","2.285926342010498","2.285926342010498","0.027453234419226646","0.027453234419226646","0.027453234419226646","0.021960077807307243","0.021960077807307243","0.021960077807307243","-8.039927834602167e-9","-8.039927834602167e-9","-8.039927834602167e-9"
"4966","1.5051482915878296","1.5051482915878296","1.5051482915878296","1.6871471405029297","1.6871471405029297","1.6871471405029297","2.2864975929260254","2.2864975929260254","2.2864975929260254","0.02950656041502953","0.02950656041502953","0.02950656041502953","0.047886691987514496","0.047886691987514496","0.047886691987514496","-1.4807058690280428e-8","-1.4807058690280428e-8","-1.4807058690280428e-8"
"4967","1.5045828819274902","1.5045828819274902","1.5045828819274902","1.679046869277954","1.679046869277954","1.679046869277954","2.2885818481445312","2.2885818481445312","2.2885818481445312","0.031760141253471375","0.031760141253471375","0.031760141253471375","0.0426199845969677","0.0426199845969677","0.0426199845969677","-1.4658747105045222e-8","-1.4658747105045222e-8","-1.4658747105045222e-8"
"4968","1.4942049980163574","1.4942049980163574","1.4942049980163574","1.6900802850723269","1.6900802850723269","1.6900802850723269","2.2929775714874268","2.2929775714874268","2.2929775714874268","0.03980590030550957","0.03980590030550957","0.03980590030550957","0.01711011864244938","0.01711011864244938","0.01711011864244938","-1.1539439626062633e-8","-1.1539439626062633e-8","-1.1539439626062633e-8"
"4969","1.4899297952651978","1.4899297952651978","1.4899297952651978","1.6894344091415403","1.6894344091415403","1.6894344091415403","2.2950267791748047","2.2950267791748047","2.2950267791748047","0.04514891281723976","0.04514891281723976","0.04514891281723976","0.002051660791039467","0.002051660791039467","0.002051660791039467","-3.9291663256335604e-9","-3.9291663256335604e-9","-3.9291663256335604e-9"
"4970","1.4910197257995603","1.4910197257995603","1.4910197257995603","1.6778146028518677","1.6778146028518677","1.6778146028518677","2.2963881492614746","2.2963881492614746","2.2963881492614746","0.04240933060646057","0.04240933060646057","0.04240933060646057","-0.011062155477702618","-0.011062155477702618","-0.011062155477702618","4.6665737940543295e-9","4.6665737940543295e-9","4.6665737940543295e-9"
"4971","1.5052127838134766","1.5052127838134766","1.5052127838134766","1.6645184755325315","1.6645184755325315","1.6645184755325315","2.2903451919555664","2.2903451919555664","2.2903451919555664","0.03453022241592407","0.03453022241592407","0.03453022241592407","-0.021393408998847008","-0.021393408998847008","-0.021393408998847008","1.1106219943712858e-8","1.1106219943712858e-8","1.1106219943712858e-8"
"4972","1.5030487775802612","1.5030487775802612","1.5030487775802612","1.667306423187256","1.667306423187256","1.667306423187256","2.290059804916382","2.290059804916382","2.290059804916382","0.03385556489229202","0.03385556489229202","0.03385556489229202","-0.030701175332069397","-0.030701175332069397","-0.030701175332069397","1.4114673874132676e-8","1.4114673874132676e-8","1.4114673874132676e-8"
"4973","1.5089170932769775","1.5089170932769775","1.5089170932769775","1.6640427112579346","1.6640427112579346","1.6640427112579346","2.290915012359619","2.290915012359619","2.290915012359619","0.03589971363544464","0.03589971363544464","0.03589971363544464","-0.0395432822406292","-0.0395432822406292","-0.0395432822406292","8.867889533803464e-9","8.867889533803464e-9","8.867889533803464e-9"
"4974","1.5171571969985962","1.5171571969985962","1.5171571969985962","1.6563767194747925","1.6563767194747925","1.6563767194747925","2.287745714187622","2.287745714187622","2.287745714187622","0.0273355133831501","0.0273355133831501","0.0273355133831501","-0.03673359006643295","-0.03673359006643295","-0.03673359006643295","4.275007015053234e-10","4.275007015053234e-10","4.275007015053234e-10"
"4975","1.511363506317139","1.511363506317139","1.511363506317139","1.6605331897735596","1.6605331897735596","1.6605331897735596","2.2818403244018555","2.2818403244018555","2.2818403244018555","0.01688864827156067","0.01688864827156067","0.01688864827156067","-0.04209287464618683","-0.04209287464618683","-0.04209287464618683","-7.222922704386292e-9","-7.222922704386292e-9","-7.222922704386292e-9"
"4976","1.5147294998168943","1.5147294998168943","1.5147294998168943","1.6633392572402954","1.6633392572402954","1.6633392572402954","2.276362895965576","2.276362895965576","2.276362895965576","0.004301324486732483","0.004301324486732483","0.004301324486732483","-0.03163810819387436","-0.03163810819387436","-0.03163810819387436","-1.1716905667924492e-8","-1.1716905667924492e-8","-1.1716905667924492e-8"
"4977","1.5024970769882202","1.5024970769882202","1.5024970769882202","1.681565284729004","1.681565284729004","1.681565284729004","2.2793304920196533","2.2793304920196533","2.2793304920196533","-0.006182538345456123","-0.006182538345456123","-0.006182538345456123","-0.01827261969447136","-0.01827261969447136","-0.01827261969447136","-1.2070875854419684e-8","-1.2070875854419684e-8","-1.2070875854419684e-8"
"4978","1.491291046142578","1.491291046142578","1.491291046142578","1.690316677093506","1.690316677093506","1.690316677093506","2.283834457397461","2.283834457397461","2.283834457397461","-0.016095008701086044","-0.016095008701086044","-0.016095008701086044","-0.00387243926525116","-0.00387243926525116","-0.00387243926525116","-5.973770811351642e-9","-5.973770811351642e-9","-5.973770811351642e-9"
